2022-04-05 11:08:57,383 - INFO    - news_cor_list.append£º['1844', '1816', '0.191']
2022-04-05 11:08:57,383 - INFO    - news_cor_list.append£º['1844', '1819', '0.364']
2022-04-05 11:08:57,384 - INFO    - news_cor_list.append£º['1844', '1839', '0.191']
2022-04-05 11:08:57,385 - INFO    - news_cor_list.append£º['1844', '1850', '0.200']
2022-04-05 11:08:57,385 - INFO    - news_cor_list.append£º['1844', '1851', '0.191']
2022-04-05 11:08:57,386 - INFO    - news_cor_list.append£º['1844', '1855', '0.200']
2022-04-05 11:08:57,386 - INFO    - news_cor_list.append£º['1845', '1815', '0.211']
2022-04-05 11:08:57,387 - INFO    - news_cor_list.append£º['1845', '1816', '0.365']
2022-04-05 11:08:57,387 - INFO    - news_cor_list.append£º['1845', '1819', '0.211']
2022-04-05 11:08:57,388 - INFO    - news_cor_list.append£º['1845', '1834', '0.201']
2022-04-05 11:08:57,388 - INFO    - news_cor_list.append£º['1845', '1839', '0.201']
2022-04-05 11:08:57,389 - INFO    - news_cor_list.append£º['1845', '1855', '0.211']
2022-04-05 11:08:57,390 - INFO    - news_cor_list.append£º['1846', '1811', '0.182']
2022-04-05 11:08:57,391 - INFO    - news_cor_list.append£º['1847', '1808', '0.191']
2022-04-05 11:08:57,392 - INFO    - news_cor_list.append£º['1847', '1827', '0.615']
2022-04-05 11:08:57,393 - INFO    - news_cor_list.append£º['1847', '1852', '0.191']
2022-04-05 11:08:57,394 - INFO    - news_cor_list.append£º['1848', '1805', '0.182']
2022-04-05 11:08:57,397 - INFO    - news_cor_list.append£º['1850', '1803', '0.191']
2022-04-05 11:08:57,397 - INFO    - news_cor_list.append£º['1850', '1819', '0.200']
2022-04-05 11:08:57,398 - INFO    - news_cor_list.append£º['1850', '1837', '0.191']
2022-04-05 11:08:57,399 - INFO    - news_cor_list.append£º['1850', '1839', '0.191']
2022-04-05 11:08:57,399 - INFO    - news_cor_list.append£º['1850', '1844', '0.200']
2022-04-05 11:08:57,400 - INFO    - news_cor_list.append£º['1850', '1855', '0.200']
2022-04-05 11:08:57,400 - INFO    - news_cor_list.append£º['1851', '1801', '0.182']
2022-04-05 11:08:57,401 - INFO    - news_cor_list.append£º['1851', '1803', '0.182']
2022-04-05 11:08:57,401 - INFO    - news_cor_list.append£º['1851', '1816', '0.182']
2022-04-05 11:08:57,402 - INFO    - news_cor_list.append£º['1851', '1844', '0.191']
2022-04-05 11:08:57,403 - INFO    - news_cor_list.append£º['1852', '1808', '0.182']
2022-04-05 11:08:57,404 - INFO    - news_cor_list.append£º['1852', '1828', '0.191']
2022-04-05 11:08:57,405 - INFO    - news_cor_list.append£º['1852', '1847', '0.191']
2022-04-05 11:08:57,405 - INFO    - news_cor_list.append£º['1853', '1800', '0.182']
2022-04-05 11:08:57,406 - INFO    - news_cor_list.append£º['1853', '1804', '0.182']
2022-04-05 11:08:57,406 - INFO    - news_cor_list.append£º['1853', '1817', '0.182']
2022-04-05 11:08:57,407 - INFO    - news_cor_list.append£º['1853', '1826', '0.191']
2022-04-05 11:08:57,408 - INFO    - news_cor_list.append£º['1854', '1805', '0.333']
2022-04-05 11:08:57,409 - INFO    - news_cor_list.append£º['1855', '1803', '0.191']
2022-04-05 11:08:57,410 - INFO    - news_cor_list.append£º['1855', '1809', '0.191']
2022-04-05 11:08:57,410 - INFO    - news_cor_list.append£º['1855', '1813', '0.200']
2022-04-05 11:08:57,411 - INFO    - news_cor_list.append£º['1855', '1816', '0.191']
2022-04-05 11:08:57,411 - INFO    - news_cor_list.append£º['1855', '1819', '0.200']
2022-04-05 11:08:57,412 - INFO    - news_cor_list.append£º['1855', '1822', '0.200']
2022-04-05 11:08:57,412 - INFO    - news_cor_list.append£º['1855', '1824', '0.191']
2022-04-05 11:08:57,413 - INFO    - news_cor_list.append£º['1855', '1839', '0.348']
2022-04-05 11:08:57,413 - INFO    - news_cor_list.append£º['1855', '1844', '0.200']
2022-04-05 11:08:57,413 - INFO    - news_cor_list.append£º['1855', '1845', '0.211']
2022-04-05 11:08:57,414 - INFO    - news_cor_list.append£º['1855', '1850', '0.200']
2022-04-05 11:08:57,414 - INFO    - news_cor_list.append£º['1855', '1861', '0.191']
2022-04-05 11:08:57,415 - INFO    - news_cor_list.append£º['1856', '1808', '0.182']
2022-04-05 11:08:57,416 - INFO    - news_cor_list.append£º['1856', '1828', '0.191']
2022-04-05 11:08:57,416 - INFO    - news_cor_list.append£º['1856', '1831', '0.182']
2022-04-05 11:08:57,416 - INFO    - news_cor_list.append£º['1856', '1838', '0.201']
2022-04-05 11:08:57,418 - INFO    - news_cor_list.append£º['1857', '1823', '0.191']
2022-04-05 11:08:57,418 - INFO    - news_cor_list.append£º['1857', '1831', '0.191']
2022-04-05 11:08:57,419 - INFO    - news_cor_list.append£º['1857', '1841', '0.191']
2022-04-05 11:08:57,420 - INFO    - news_cor_list.append£º['1858', '1810', '0.348']
2022-04-05 11:08:57,423 - INFO    - news_cor_list.append£º['1860', '1833', '0.182']
2022-04-05 11:08:57,424 - INFO    - news_cor_list.append£º['1861', '1803', '0.182']
2022-04-05 11:08:57,424 - INFO    - news_cor_list.append£º['1861', '1809', '0.182']
2022-04-05 11:08:57,425 - INFO    - news_cor_list.append£º['1861', '1813', '0.191']
2022-04-05 11:08:57,425 - INFO    - news_cor_list.append£º['1861', '1824', '0.182']
2022-04-05 11:08:57,426 - INFO    - news_cor_list.append£º['1861', '1832', '0.182']
2022-04-05 11:08:57,427 - INFO    - news_cor_list.append£º['1861', '1855', '0.191']
